"IMAGE","FILE","TASK",ERROR"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/gd.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/mbstring.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/opcache.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo_mysql.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo_pgsql.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/sodium.so","unknowns-labeler","no package identified in executable file"
"backdrop:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/zip.so","unknowns-labeler","no package identified in executable file"
