"IMAGE","FILE","TASK",ERROR"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/Time/HiRes/HiRes.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/Time/Piece/Piece.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/Unicode/Collate/Collate.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/Unicode/Normalize/Normalize.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/attributes/attributes.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/mro/mro.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/re/re.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/threads/shared/shared.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/5.40.0/x86_64-linux-gnu/auto/threads/threads.so","unknowns-labeler","no package identified in executable file"
"perl:latest","/usr/local/lib/perl5/site_perl/5.40.0/x86_64-linux-gnu/auto/Net/SSLeay/SSLeay.so","unknowns-labeler","no package identified in executable file"
