"IMAGE","FILE","TASK",ERROR"
"cirros:latest","/usr/bin/setarch","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/setsid","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/sudo","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/sudoreplay","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/tcpdump","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/traceroute","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/uuidgen","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/uuidparse","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/bin/whereis","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libcap-ng.so.0.0.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libcom_err.so.2.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libcrypto.so.1.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libcurl.so.4.8.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libdrop_ambient.so.0.0.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libe2p.so.2.3","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libext2fs.so.2.4","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libform.so.6.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libiperf.so.0.0.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libmenu.so.6.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libncurses.so.6.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libpanel.so.6.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libpcap.so.1.10.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libss.so.2.0","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libssl.so.1.1","unknowns-labeler","no package identified in executable file"
"cirros:latest","/usr/lib/libtirpc.so.3.0.0","unknowns-labeler","no package identified in executable file"
