"IMAGE","FILE","TASK",ERROR"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/future_builtins.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/gdbm.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/grp.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/itertools.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/linuxaudiodev.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/math.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/mmap.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/nis.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/operator.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/ossaudiodev.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/parser.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/pyexpat.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/readline.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/resource.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/select.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/spwd.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/strop.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/syslog.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/termios.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/time.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/unicodedata.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/lib-dynload/zlib.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/.libs_cffi_backend/libffi-0ff6ce5e.so.6.0.4","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libfreetype-c8a1f873.so.6.14.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libjpeg-bcb94a84.so.9.2.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/liblcms2-488a716d.so.2.0.8","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/liblzma-f444c404.so.5.2.2","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libopenjp2-59185378.so.2.1.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libpng16-4b619e46.so.16.25.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libtiff-fa49d64f.so.5.2.6","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libwebp-ff8209c3.so.7.0.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libwebpdemux-3d2fbd88.so.2.0.2","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libwebpmux-7b696cfc.so.3.0.0","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/.libs/libz-a147dcb0.so.1.2.3","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imaging.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imagingcms.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imagingft.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imagingmath.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imagingmorph.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_imagingtk.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/PIL/_webp.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/_billiard.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/_cffi_backend.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/_librabbitmq.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/_yaml.so","unknowns-labeler","no package identified in executable file"
"sentry:latest","/usr/local/lib/python2.7/site-packages/cryptography/hazmat/bindings/_constant_time.so","unknowns-labeler","no package identified in executable file"
