"IMAGE","FILE","TASK",ERROR"
"sourcemage:latest","/bin/pr","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/printenv","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/printf","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/ps","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/psfxtable","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/ptx","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/pwd","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/readlink","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/realpath","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/resizecons","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/rm","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/rmdir","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/rmt","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/run-parts","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/runcon","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/screendump","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sed","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/seq","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setfont","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setkeycodes","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setleds","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setlogcons","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setmetamode","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setpalette","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setvesablank","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/setvtrgb","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sha1sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sha224sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sha256sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sha384sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sha512sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/showconsolefont","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/showkey","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/shred","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/shuf","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sleep","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sort","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/spawn_console","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/spawn_login","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/split","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/stat","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/stdbuf","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/stty","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/su","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sum","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/sync","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tac","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tail","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tar","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tee","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/test","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/timeout","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/touch","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tr","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/true","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/truncate","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tsort","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/tty","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/ulockmgr_server","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/umount","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/uname","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/unexpand","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/uniq","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/unlink","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/uptime","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/users","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/vdir","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/wc","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/wdctl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/who","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/whoami","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/bin/yes","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/ld-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libBrokenLocale-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libSegFault.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libanl-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libblkid.so.1.1.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libc-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libcidn-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libcom_err.so.2.1","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libcrypt-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libdl-2.22.so","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libe2p.so.2.3","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libext2fs.so.2.4","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libfdisk.so.1.1.0","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libformw.so.5.9","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/lib/libfuse.so.2.9.3","unknowns-labeler","no package identified in executable file"
