"IMAGE","FILE","TASK",ERROR"
"php:latest","/usr/local/bin/php-cgi","unknowns-labeler","no package identified in executable file"
"php:latest","/usr/local/bin/phpdbg","unknowns-labeler","no package identified in executable file"
"php:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20230831/opcache.so","unknowns-labeler","no package identified in executable file"
"php:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20230831/sodium.so","unknowns-labeler","no package identified in executable file"
