"IMAGE","FILE","TASK",ERROR"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/imap.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/opcache.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo_mysql.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo_pgsql.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pdo_sqlite.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/pgsql.so","unknowns-labeler","no package identified in executable file"
"postfixadmin:latest","/usr/local/lib/php/extensions/no-debug-non-zts-20210902/sodium.so","unknowns-labeler","no package identified in executable file"
