"IMAGE","FILE","TASK",ERROR"
"teamspeak:latest","/opt/ts3server/ts3server","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/opt/ts3server/tsdns/tsdnsserver","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/usr/local/lib/libmariadb.so.2","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/usr/local/lib/libts3_ssh.so","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/usr/local/lib/libts3db_mariadb.so","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/usr/local/lib/libts3db_postgresql.so","unknowns-labeler","no package identified in executable file"
"teamspeak:latest","/usr/local/lib/libts3db_sqlite3.so","unknowns-labeler","no package identified in executable file"
