"IMAGE","FILE","TASK",ERROR"
"gazebo:latest","/usr/share/cmake-3.16/Modules/Internal/CPack/CPack.OSXScriptLauncher.in","file-executable-cataloger","unable to determine Macho features: invalid magic number in record at byte 0x0"
"gazebo:latest","/var/lib/dpkg/info/bash.preinst","unknowns-labeler","no package identified in executable file"
