"IMAGE","FILE","TASK",ERROR"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libjsig.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libjsound.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libjsoundalsa.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/liblcms.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libmanagement.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libmlib_image.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libnet.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libnio.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libnpt.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libsctp.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libsplashscreen.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libsunec.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libunpack.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libverify.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/libzip.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/server/libjsig.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/amd64/server/libjvm.so","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/opt/java/openjdk/lib/jexec","unknowns-labeler","no package identified in executable file"
"open-liberty:latest","/usr/bin/dumb-init","unknowns-labeler","no package identified in executable file"
